/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_149.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_149.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_149.jpg, 0, 0, 0, 1.112012
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_250.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_250.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_250.jpg, 0, 0, 0, 1.10086
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_354.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_354.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_354.jpg, 0, 0, 0, 1.08982
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_458.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_458.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_458.jpg, 0, 0, 0, 1.076722
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_563.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_563.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_563.jpg, 0, 0, 0, 1.065934
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_664.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_664.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_664.jpg, 0, 0, 0, 1.055254
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_768.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_768.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_768.jpg, 0, 0, 0, 1.044681
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_871.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_871.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_871.jpg, 0, 0, 0, 1.034215
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_49_971.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_49_971.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_49_971.jpg, 0, 0, 0, 1.023853
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_077.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_077.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_077.jpg, -0.3159961, 0, 0, 1.008075
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_178.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_178.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_178.jpg, -0.618354, 0, 0, 0.9894585
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_281.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_281.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_281.jpg, -0.926406, 0, 0, 0.9641981
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_385.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_385.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_385.jpg, -1, 0, 0, 0.940999
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_488.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_488.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_488.jpg, -0.9441339, 0, 0, 0.9240882
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_590.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_590.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_590.jpg, -0.6355, 0, 0, 0.9190513
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_695.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_695.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_695.jpg, -0.7729478, 0, 0, 0.9022639
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_800.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_800.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_800.jpg, -1, 0, 0, 0.8768477
/Users/Edo/Desktop/Deep_learning/new_training/IMG/center_2019_08_07_10_04_50_905.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/left_2019_08_07_10_04_50_905.jpg, /Users/Edo/Desktop/Deep_learning/new_training/IMG/right_2019_08_07_10_04_50_905.jpg, -1, 0, 0, 0.8592109
